"Step","wc_bug5_seq_di64_t24_dm192_nh12_nl10_dr0.2_optMuon_eiZ_bs100_wd0.0_lr0.0015_lrm0.0015_r1 - eval/3_pitch_time_acc","wc_bug5_seq_di64_t24_dm192_nh12_nl10_dr0.2_optMuon_eiZ_bs100_wd0.0_lr0.0015_lrm0.0015_r1 - eval/3_pitch_time_acc__MIN","wc_bug5_seq_di64_t24_dm192_nh12_nl10_dr0.2_optMuon_eiZ_bs100_wd0.0_lr0.0015_lrm0.0015_r1 - eval/3_pitch_time_acc__MAX"
"60130","0.553921568627451","0.553921568627451","0.553921568627451"
"60200","0.5519607843137255","0.5519607843137255","0.5519607843137255"
"60270","0.5558823529411765","0.5558823529411765","0.5558823529411765"
"60340","0.546078431372549","0.546078431372549","0.546078431372549"
"60410","0.5490196078431373","0.5490196078431373","0.5490196078431373"
"60480","0.5480392156862746","0.5480392156862746","0.5480392156862746"
"60550","0.5519607843137255","0.5519607843137255","0.5519607843137255"
"60620","0.5470588235294118","0.5470588235294118","0.5470588235294118"
"60690","0.5529411764705883","0.5529411764705883","0.5529411764705883"
"60760","0.5549019607843138","0.5549019607843138","0.5549019607843138"
"60830","0.5598039215686275","0.5598039215686275","0.5598039215686275"
"60900","0.5676470588235294","0.5676470588235294","0.5676470588235294"
"60970","0.5598039215686275","0.5598039215686275","0.5598039215686275"
"61040","0.5558823529411765","0.5558823529411765","0.5558823529411765"
"61110","0.5656862745098039","0.5656862745098039","0.5656862745098039"
"61180","0.5568627450980392","0.5568627450980392","0.5568627450980392"
"61250","0.542156862745098","0.542156862745098","0.542156862745098"
"61320","0.5598039215686275","0.5598039215686275","0.5598039215686275"
"61390","0.538235294117647","0.538235294117647","0.538235294117647"
"61460","0.5519607843137255","0.5519607843137255","0.5519607843137255"
"61530","0.5519607843137255","0.5519607843137255","0.5519607843137255"
"61600","0.5431372549019607","0.5431372549019607","0.5431372549019607"
"61670","0.5362745098039216","0.5362745098039216","0.5362745098039216"
"61740","0.5470588235294118","0.5470588235294118","0.5470588235294118"
"61810","0.5401960784313725","0.5401960784313725","0.5401960784313725"
"61880","0.542156862745098","0.542156862745098","0.542156862745098"
"61950","0.5490196078431373","0.5490196078431373","0.5490196078431373"
"62020","0.5470588235294118","0.5470588235294118","0.5470588235294118"
"62090","0.55","0.55","0.55"
"62160","0.5470588235294118","0.5470588235294118","0.5470588235294118"
"62230","0.5450980392156862","0.5450980392156862","0.5450980392156862"
"62300","0.5637254901960784","0.5637254901960784","0.5637254901960784"
"62370","0.553921568627451","0.553921568627451","0.553921568627451"
"62440","0.5490196078431373","0.5490196078431373","0.5490196078431373"
"62510","0.5549019607843138","0.5549019607843138","0.5549019607843138"
"62580","0.557843137254902","0.557843137254902","0.557843137254902"
"62650","0.5470588235294118","0.5470588235294118","0.5470588235294118"
"62720","0.5529411764705883","0.5529411764705883","0.5529411764705883"
"62790","0.5470588235294118","0.5470588235294118","0.5470588235294118"
"62860","0.5558823529411765","0.5558823529411765","0.5558823529411765"
"62930","0.546078431372549","0.546078431372549","0.546078431372549"
"63000","0.5470588235294118","0.5470588235294118","0.5470588235294118"
"63070","0.5490196078431373","0.5490196078431373","0.5490196078431373"
"63140","0.5529411764705883","0.5529411764705883","0.5529411764705883"
"63210","0.5401960784313725","0.5401960784313725","0.5401960784313725"
"63280","0.538235294117647","0.538235294117647","0.538235294117647"
"63350","0.542156862745098","0.542156862745098","0.542156862745098"
"63420","0.546078431372549","0.546078431372549","0.546078431372549"
"63490","0.5352941176470588","0.5352941176470588","0.5352941176470588"
"63560","0.5568627450980392","0.5568627450980392","0.5568627450980392"
"63630","0.5529411764705883","0.5529411764705883","0.5529411764705883"
"63700","0.5568627450980392","0.5568627450980392","0.5568627450980392"
"63770","0.553921568627451","0.553921568627451","0.553921568627451"
"63840","0.5588235294117647","0.5588235294117647","0.5588235294117647"
"63910","0.5490196078431373","0.5490196078431373","0.5490196078431373"
"63980","0.5470588235294118","0.5470588235294118","0.5470588235294118"
"64050","0.5549019607843138","0.5549019607843138","0.5549019607843138"
"64120","0.5558823529411765","0.5558823529411765","0.5558823529411765"
"64190","0.5656862745098039","0.5656862745098039","0.5656862745098039"
"64260","0.5774509803921568","0.5774509803921568","0.5774509803921568"
"64330","0.5598039215686275","0.5598039215686275","0.5598039215686275"
"64400","0.5607843137254902","0.5607843137254902","0.5607843137254902"
"64470","0.5637254901960784","0.5637254901960784","0.5637254901960784"
"64540","0.5588235294117647","0.5588235294117647","0.5588235294117647"
"64610","0.5490196078431373","0.5490196078431373","0.5490196078431373"
"64680","0.5588235294117647","0.5588235294117647","0.5588235294117647"
"64750","0.5558823529411765","0.5558823529411765","0.5558823529411765"
"64820","0.5450980392156862","0.5450980392156862","0.5450980392156862"
"64890","0.5637254901960784","0.5637254901960784","0.5637254901960784"
"64960","0.5696078431372549","0.5696078431372549","0.5696078431372549"
"65030","0.5627450980392157","0.5627450980392157","0.5627450980392157"
"65100","0.5617647058823529","0.5617647058823529","0.5617647058823529"
"65170","0.557843137254902","0.557843137254902","0.557843137254902"
"65240","0.5774509803921568","0.5774509803921568","0.5774509803921568"
"65310","0.5774509803921568","0.5774509803921568","0.5774509803921568"
"65380","0.5666666666666667","0.5666666666666667","0.5666666666666667"
"65450","0.5647058823529412","0.5647058823529412","0.5647058823529412"
"65520","0.5470588235294118","0.5470588235294118","0.5470588235294118"
"65590","0.553921568627451","0.553921568627451","0.553921568627451"
"65660","0.5588235294117647","0.5588235294117647","0.5588235294117647"
"65730","0.5519607843137255","0.5519607843137255","0.5519607843137255"
"65800","0.5627450980392157","0.5627450980392157","0.5627450980392157"
"65870","0.557843137254902","0.557843137254902","0.557843137254902"
"65940","0.5647058823529412","0.5647058823529412","0.5647058823529412"
"66010","0.5627450980392157","0.5627450980392157","0.5627450980392157"
"66080","0.5598039215686275","0.5598039215686275","0.5598039215686275"
"66150","0.546078431372549","0.546078431372549","0.546078431372549"
"66220","0.5588235294117647","0.5588235294117647","0.5588235294117647"
"66290","0.5549019607843138","0.5549019607843138","0.5549019607843138"
"66360","0.55","0.55","0.55"
"66430","0.5558823529411765","0.5558823529411765","0.5558823529411765"
"66500","0.5480392156862746","0.5480392156862746","0.5480392156862746"
"66570","0.5362745098039216","0.5362745098039216","0.5362745098039216"
"66640","0.5450980392156862","0.5450980392156862","0.5450980392156862"
"66710","0.546078431372549","0.546078431372549","0.546078431372549"
"66780","0.55","0.55","0.55"
"66850","0.542156862745098","0.542156862745098","0.542156862745098"
"66920","0.542156862745098","0.542156862745098","0.542156862745098"
"66990","0.5470588235294118","0.5470588235294118","0.5470588235294118"
"67060","0.5519607843137255","0.5519607843137255","0.5519607843137255"
"67130","0.5352941176470588","0.5352941176470588","0.5352941176470588"
"67200","0.5509803921568628","0.5509803921568628","0.5509803921568628"
"67270","0.5441176470588235","0.5441176470588235","0.5441176470588235"
"67340","0.5450980392156862","0.5450980392156862","0.5450980392156862"
"67410","0.5313725490196078","0.5313725490196078","0.5313725490196078"
"67480","0.5470588235294118","0.5470588235294118","0.5470588235294118"
"67550","0.5362745098039216","0.5362745098039216","0.5362745098039216"
"67620","0.5529411764705883","0.5529411764705883","0.5529411764705883"
"67690","0.5441176470588235","0.5441176470588235","0.5441176470588235"
"67760","0.5411764705882353","0.5411764705882353","0.5411764705882353"
"67830","0.5568627450980392","0.5568627450980392","0.5568627450980392"
"67900","0.5617647058823529","0.5617647058823529","0.5617647058823529"
"67970","0.5519607843137255","0.5519607843137255","0.5519607843137255"
"68040","0.557843137254902","0.557843137254902","0.557843137254902"
"68110","0.5598039215686275","0.5598039215686275","0.5598039215686275"
"68180","0.55","0.55","0.55"
"68250","0.5441176470588235","0.5441176470588235","0.5441176470588235"
"68320","0.5558823529411765","0.5558823529411765","0.5558823529411765"
"68390","0.5401960784313725","0.5401960784313725","0.5401960784313725"
"68460","0.5431372549019607","0.5431372549019607","0.5431372549019607"
"68530","0.546078431372549","0.546078431372549","0.546078431372549"
"68600","0.546078431372549","0.546078431372549","0.546078431372549"
"68670","0.5441176470588235","0.5441176470588235","0.5441176470588235"
"68740","0.5519607843137255","0.5519607843137255","0.5519607843137255"
"68810","0.5598039215686275","0.5598039215686275","0.5598039215686275"
"68880","0.5529411764705883","0.5529411764705883","0.5529411764705883"
"68950","0.5284313725490196","0.5284313725490196","0.5284313725490196"
"69020","0.5323529411764706","0.5323529411764706","0.5323529411764706"
"69090","0.5323529411764706","0.5323529411764706","0.5323529411764706"
"69160","0.5343137254901961","0.5343137254901961","0.5343137254901961"
"69230","0.5411764705882353","0.5411764705882353","0.5411764705882353"
"69300","0.5362745098039216","0.5362745098039216","0.5362745098039216"
"69370","0.5362745098039216","0.5362745098039216","0.5362745098039216"
"69440","0.5362745098039216","0.5362745098039216","0.5362745098039216"
"69510","0.5549019607843138","0.5549019607843138","0.5549019607843138"
"69580","0.5588235294117647","0.5588235294117647","0.5588235294117647"
"69650","0.5598039215686275","0.5598039215686275","0.5598039215686275"
"69720","0.5441176470588235","0.5441176470588235","0.5441176470588235"
"69790","0.5588235294117647","0.5588235294117647","0.5588235294117647"
"69860","0.55","0.55","0.55"
"69930","0.5588235294117647","0.5588235294117647","0.5588235294117647"
"70000","0.5490196078431373","0.5490196078431373","0.5490196078431373"
